#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	flowmeter
#open	2023-06-07-10-35-17
#fields	uid	flow_duration	fwd_pkts_tot	bwd_pkts_tot	fwd_data_pkts_tot	bwd_data_pkts_tot	fwd_pkts_per_sec	bwd_pkts_per_sec	flow_pkts_per_sec	down_up_ratio	fwd_header_size_tot	fwd_header_size_min	fwd_header_size_max	bwd_header_size_tot	bwd_header_size_min	bwd_header_size_max	flow_FIN_flag_count	flow_SYN_flag_count	flow_RST_flag_count	fwd_PSH_flag_count	bwd_PSH_flag_count	flow_ACK_flag_count	fwd_URG_flag_count	bwd_URG_flag_count	flow_CWR_flag_count	flow_ECE_flag_count	fwd_pkts_payload.min	fwd_pkts_payload.max	fwd_pkts_payload.tot	fwd_pkts_payload.avg	fwd_pkts_payload.std	bwd_pkts_payload.min	bwd_pkts_payload.max	bwd_pkts_payload.tot	bwd_pkts_payload.avg	bwd_pkts_payload.std	flow_pkts_payload.min	flow_pkts_payload.max	flow_pkts_payload.tot	flow_pkts_payload.avg	flow_pkts_payload.std	fwd_iat.min	fwd_iat.max	fwd_iat.tot	fwd_iat.avg	fwd_iat.std	bwd_iat.min	bwd_iat.max	bwd_iat.tot	bwd_iat.avg	bwd_iat.std	flow_iat.min	flow_iat.max	flow_iat.tot	flow_iat.avg	flow_iat.std	payload_bytes_per_second	fwd_subflow_pkts	bwd_subflow_pkts	fwd_subflow_bytes	bwd_subflow_bytes	fwd_bulk_bytes	bwd_bulk_bytes	fwd_bulk_packets	bwd_bulk_packets	fwd_bulk_rate	bwd_bulk_rate	active.min	active.max	active.tot	active.avg	active.std	idle.min	idle.max	idle.tot	idle.avg	idle.std	fwd_init_window_size	bwd_init_window_size	fwd_last_window_size	bwd_last_window_size
#types	string	interval	count	count	count	count	double	double	double	double	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	count	count	count	count
Cc6uqI1Wx9pE79JcS7	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CqQFzG4ETZsWFVJ8se	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CPsbtZ28tk7wNdtVkd	0.028009	2	2	2	2	71.405778	71.405778	142.811556	1.0	16	8	8	16	8	8	0	0	0	0	0	0	0	0	0	0	39.0	39.0	78.0	39.0	0.0	94.0	493.0	587.0	293.5	282.135606	39.0	493.0	665.0	166.25	219.370881	182.86705	182.86705	182.86705	182.86705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27826.070786	28008.937836	9336.312612	16012.861333	23742.421219	2.0	2.0	78.0	587.0	0.0	0.0	0.0	0.0	0.0	0.0	28008.937836	28008.937836	28008.937836	28008.937836	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CYYqwu3FMe6Y2eg5Z7	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CwrXZ24FrTVY3lFXZi	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CSqd6aSAqjN1Ol0o4	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CiWH6M3qrHL1OTdbBa	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
Cl2mNa1OthOi6OqeLh	3.003677	4	0	4	0	1.331701	0.0	1.331701	0.0	32	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	167.0	167.0	668.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	167.0	668.0	167.0	0.0	1001102.924347	1001426.935196	3003676.891327	1001225.630442	175.724413	0.0	0.0	0.0	0.0	0.0	1001102.924347	1001426.935196	3003676.891327	1001225.630442	175.724413	222.394094	1.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3003676.891327	3003676.891327	3003676.891327	3003676.891327	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CVc4GH1XLjrFmlgzIf	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
ChUMYu3oBLbgyUfJV	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CukV0baqVCdR1uFJ	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
C4sMlZ1EXx9yLiY5c3	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CMKtgB4vIsXgJmfW9h	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
ConABE3RxuoklHQNqj	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CP6ImS3gGeRohydpf8	0.016676	2	2	2	2	119.933204	119.933204	239.866407	1.0	16	8	8	16	8	8	0	0	0	0	0	0	0	0	0	0	39.0	39.0	78.0	39.0	0.0	94.0	493.0	587.0	293.5	282.135606	39.0	493.0	665.0	166.25	219.370881	241.994858	241.994858	241.994858	241.994858	0.0	11302.947998	11302.947998	11302.947998	11302.947998	0.0	241.994858	11302.947998	16675.949097	5558.649699	5542.863005	39877.790232	2.0	2.0	78.0	587.0	0.0	0.0	0.0	0.0	0.0	0.0	16675.949097	16675.949097	16675.949097	16675.949097	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
Cn2RNz4zQTbf5g4tJ7	59.996637	2	0	2	0	0.033335	0.0	0.033335	0.0	16	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	167.0	167.0	334.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	167.0	334.0	167.0	0.0	59996637.105942	59996637.105942	59996637.105942	59996637.105942	0.0	0.0	0.0	0.0	0.0	0.0	59996637.105942	59996637.105942	59996637.105942	59996637.105942	0.0	5.566979	1.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59996637.105942	59996637.105942	59996637.105942	59996637.105942	0.0	0	0	0	0
CDWBxU3PskXO8qtVdl	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	125.0	125.0	125.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	125.0	125.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
C11Ruq4ZXf1uyHQJL5	0.015843	2	2	2	2	126.239398	126.239398	252.478796	1.0	16	8	8	16	8	8	0	0	0	0	0	0	0	0	0	0	39.0	39.0	78.0	39.0	0.0	94.0	493.0	587.0	293.5	282.135606	39.0	493.0	665.0	166.25	219.370881	283.002853	283.002853	283.002853	283.002853	0.0	346.899033	346.899033	346.899033	346.899033	0.0	283.002853	15213.012695	15842.914581	5280.971527	8601.459295	41974.59985	2.0	2.0	78.0	587.0	0.0	0.0	0.0	0.0	0.0	0.0	15842.914581	15842.914581	15842.914581	15842.914581	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
C6gGp92lyaG7sRMpml	0.016297	2	2	2	2	122.723001	122.723001	245.446002	1.0	16	8	8	16	8	8	0	0	0	0	0	0	0	0	0	0	39.0	39.0	78.0	39.0	0.0	445.0	493.0	938.0	469.0	33.941125	39.0	493.0	1016.0	254.0	249.032796	190.019608	190.019608	190.019608	190.019608	0.0	313.997269	313.997269	313.997269	313.997269	0.0	190.019608	15792.84668	16296.863556	5432.287852	8972.721272	62343.284431	2.0	2.0	78.0	938.0	0.0	0.0	0.0	0.0	0.0	0.0	16296.863556	16296.863556	16296.863556	16296.863556	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CMJPJQ8UpPI2pP7l2	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
C9dSX42ydOTlfIQmt2	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
C5bbVHFG881D3eSBc	0.014409	2	2	2	2	138.801509	138.801509	277.603018	1.0	16	8	8	16	8	8	0	0	0	0	0	0	0	0	0	0	39.0	39.0	78.0	39.0	0.0	94.0	493.0	587.0	293.5	282.135606	39.0	493.0	665.0	166.25	219.370881	297.06955	297.06955	297.06955	297.06955	0.0	10415.077209	10415.077209	10415.077209	10415.077209	0.0	297.06955	10415.077209	14409.065247	4803.021749	5148.89484	46151.501754	2.0	2.0	78.0	587.0	0.0	0.0	0.0	0.0	0.0	0.0	14409.065247	14409.065247	14409.065247	14409.065247	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CUhznG4RCq4oKfaxGc	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	167.0	167.0	167.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	167.0	167.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CYQPjH2IDR5AXaP7c6	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
Co4IL23mex67expGnd	3.003762	4	0	4	0	1.331663	0.0	1.331663	0.0	32	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	167.0	167.0	668.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	167.0	668.0	167.0	0.0	1001096.010208	1001428.127289	3003762.00676	1001254.002253	166.645264	0.0	0.0	0.0	0.0	0.0	1001096.010208	1001428.127289	3003762.00676	1001254.002253	166.645264	222.387792	1.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3003762.00676	3003762.00676	3003762.00676	3003762.00676	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CsFJoQ3uE9FXy1VCSg	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
Cc1rrr6fT8L1Ph7o5	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CehQau2kvys7YThM1i	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	45.0	45.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CmzDsv4L9BU4k0oxs2	0.000000	1	0	1	0	0.0	0.0	0.0	0.0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	48.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
